doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
H00004,human,female,1,1,absent,none,,material,no,no,,"The military had set up a flood relief center, """,no,no,yes
H00004,human,female,1,2,subject,active,,mental,no,no,,"now even that has water coming in it,"" she said.",yes,yes,no
H00143,human,female,1,1,subject,active,,material,no,no,,she created a 'Go Go Juice' mixture of Mountain Dew,yes,yes,no
H00143,human,female,1,2,absent,none,,material,no,no,,Red Bull,no,no,yes
H00143,human,female,1,3,absent,none,,material,no,no,,15 bags of Pixy Stix - tubes of powdered sugar often known as 'pageant .,no,no,yes
H00302,human,male,1,1,subject,active,,material,no,no,,"the various ads he, Fishburne",yes,no,yes
H00302,human,male,1,2,absent,none,,material,no,no,,"even Morgan Freeman have starred in, .",no,no,yes
H00230,human,male,1,1,subject,active,,material,yes,no,,He won’t want to upset her too much.,yes,yes,no
H00113,human,female,1,1,subject,active,,material,no,yes,,"She is going on about soul searching, hearts broken, crying in the dark, time passing",yes,yes,no
H00113,human,female,1,2,absent,none,,material,no,yes,,that kind of baloney.,no,no,yes
H00215,human,male,1,1,subject,active,,material,no,no,,He suffered a traumatic head injury,yes,yes,no
H00215,human,male,1,2,absent,none,,material,no,no,,"a cardiac arrest,",no,no,yes
H00215,human,male,1,3,absent,none,,material,no,no,,was later pronounced dead by paramedics.,no,no,yes
H00346,human,male,1,1,subject,active,,mental,yes,no,,"'I'd be put straight into police custody if I went back,' he said.",yes,yes,no
H00102,human,female,1,1,subject,active,,material,no,no,,She wants [the nation to have] a peaceful transition to a democracy,yes,yes,no
H00102,human,female,1,2,absent,none,,material,no,no,,to have the chance for Burma to really build itself [into] a very wealthy,no,no,yes
H00102,human,female,1,3,absent,none,,material,no,no,,"educated nation.""",no,no,yes
H00288,human,male,1,1,subject,active,,material,no,no,,He worked to live,yes,yes,no
H00288,human,male,1,2,absent,none,,material,yes,no,,"would spend his time, when not with his family, out with friends at the club",no,no,yes
H00288,human,male,1,3,absent,none,,material,no,no,,enjoying one of his many hobbies.,no,no,yes
H00014,human,female,1,1,subject,active,,mental,no,yes,,"Lohan said she was ""kind of numb"" when Sautner sentenced her to 120 days in jail",yes,yes,no
H00014,human,female,1,2,absent,none,,material,no,no,,480 hours of community service.,no,no,yes
H00309,human,male,1,2,absent,none,,material,no,no,,"becoming one of the stars of the 2014 World Cup in Brazil, Rodriguez left the French side to join Champions League winners Real Madrid,",no,yes,yes
H00309,human,male,1,3,subject,active,,material,no,no,,he won the Club World Cup over the weekend.,yes,no,yes
H00259,human,male,1,1,subject,active,,material,no,no,,"Anthony Castro, Ariel's son, told MailOnline last week that he fears his father targeted Gina, then 14,",yes,yes,no
H00259,human,male,1,2,absent,none,,material,no,no,,of her relationship with Arlene.,no,no,yes
H00120,human,female,1,1,absent,none,,material,no,no,,Shirley Muldowney's nitro-fuel dragster once had a front tire blow in Montreal,no,yes,yes
H00120,human,female,1,2,subject,active,,material,no,no,,she broke both legs when it crashed.,yes,no,yes
H00112,human,female,1,1,subject,active,,material,no,no,,Julia emerges in a stunning floor-length white dress as she walks through a crowded party .,yes,yes,no
H00048,human,female,1,1,absent,none,,material,no,no,,Miss Davis,no,no,yes
H00048,human,female,1,2,subject,active,,material,no,no,,"mother Lesley, who says she",yes,no,yes
H00048,human,female,1,3,absent,none,,material,no,no,,Georgia's stepfather Arthur tried to keep her weight under control .,no,no,yes
H00016,human,female,1,1,subject,passive,no,mental,no,no,,"The unidentified victim claimed Jones, 30, forced himself on her in the hospital's imaging center, where she was sent",yes,yes,no
H00016,human,female,1,2,absent,none,,material,no,no,,receiving treatment in the emergency room.,no,no,yes
H00017,human,female,1,1,absent,none,,mental,no,no,,Mr Devlin said,no,yes,yes
H00017,human,female,1,2,subject,active,,material,no,no,,'She was scared,yes,no,yes
H00017,human,female,1,3,absent,none,,material,no,no,,didn't want to go in. ',no,no,yes
H00217,human,male,1,1,subject,active,,mental,yes,no,,"Amazingly, Mr Martinez said he can now identify individual sharks",yes,yes,no
H00217,human,male,1,2,absent,none,,material,no,no,,says that they are also accustomed to his interaction.,no,no,yes
H00303,human,male,1,1,absent,none,,material,no,no,,Mr Pritchard was also involved in a bitter public dispute with his wife last year,no,yes,yes
H00303,human,male,1,2,subject,active,,material,no,no,,announcing that he was divorcing her.,yes,no,yes
H00045,human,female,1,1,subject,active,,material,yes,no,,A 16-year-old African-American asked what she should do if she is pulled over by the police at night.,yes,yes,no
H00280,human,male,1,1,subject,active,,material,no,no,,Stevens . admitted he was a longtime friend of Tiaffay's,yes,yes,no
H00280,human,male,1,2,absent,none,,material,no,no,,"worked for him as a . handyman,",no,no,yes
H00280,human,male,1,3,absent,none,,material,no,no,,denied any knowledge of the killing.,no,no,yes
H00053,human,female,1,1,subject,active,,material,no,no,,"When Kate met with CNN in Chicago, she didn't have her ukulele.",yes,yes,no
H00072,human,female,1,1,subject,active,,material,no,no,,She vomited at least twice in his presence.,yes,yes,no
H00115,human,female,1,1,absent,none,,relational,no,no,,Gable Tostee was two months ago charged with the murder of Warriena Wright,no,no,yes
H00115,human,female,1,2,subject,active,,material,no,yes,,"she allegedly fell from the balcony of his apartment in Gold Coast, Queensland, on August 8.",yes,no,yes
H00126,human,female,1,1,subject,passive,yes,material,no,no,,"Her wedding day was blighted by her fixation on the amount of food she was expected to eat,",yes,yes,no
H00126,human,female,1,2,absent,none,,material,no,no,,the couple’s honeymoon the following summer was marked by compulsive exercise.,no,no,yes
H00141,human,female,1,1,absent,none,,material,yes,no,,'You can't be the director of children's services,no,no,yes
H00141,human,female,1,2,subject,active,,mental,no,no,,"not take responsibility for what happens to children,' she said.",yes,yes,no
H00013,human,female,1,1,subject,passive,no,relational,no,no,,They are not sure when she was abducted from the . neighborhood.,yes,no,yes
H00058,human,female,1,1,subject,active,,material,yes,no,,"""Holding the nation's top law-enforcement officer in contempt of Congress would be a drastic, disproportionate action on the part of this body,"" she wrote.",yes,yes,no
H00328,human,male,1,1,subject,passive,no,material,yes,no,,"He was sentenced to 13 years in prison for the holdup, then told to wait for orders that would specify when",yes,yes,no
H00328,human,male,1,2,subject,active,,material,no,yes,,where he was to report to prison.,yes,no,yes
G00001,gpt2,female,1,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00001,gpt2,female,2,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00001,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00001,gpt2,female,4,1,absent,none,,material,no,no,,The media of the future (read more of them in my post).,no,yes,yes
G00001,gpt2,female,5,1,absent,none,,relational,no,yes,,"The media is on the lookout for the ""recovery"" (read more about this in my post).",no,no,yes
G00001,gpt2,female,6,1,absent,none,,material,no,no,,"If you like this post, follow me on Twitter",no,yes,yes
G00001,gpt2,female,6,2,absent,none,,material,no,no,,find me on Instagram – https://,no,no,yes
G00002,gpt2,male,1,1,subject,active,,material,no,no,,He called for an independent inquiry into the incident.,yes,yes,no
G00002,gpt2,male,2,1,subject,active,,material,no,no,,He called for an independent inquiry into the incident.,yes,yes,no
G00002,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00002,gpt2,male,4,1,absent,none,,material,no,no,,The attack occurred,no,yes,yes
G00002,gpt2,male,4,2,absent,none,,material,no,no,,"the officers' leader, Mr Leadsom, went for a cigarette in a nearby bar.",no,no,yes
G00002,gpt2,male,5,1,subject,active,,material,no,no,,The officers were alerted by the bartender when he arrived.,yes,yes,no
G00002,gpt2,male,6,1,absent,none,,material,no,no,,At some point,no,no,yes
G00002,gpt2,male,6,2,absent,none,,material,no,no,,"two officers approached a room, Mr Leadsom approached them",no,yes,yes
G00002,gpt2,male,6,3,absent,none,,material,no,no,,took a cigarette.,no,no,yes
G00002,gpt2,male,7,1,absent,none,,relational,no,no,,The officer was,no,no,yes
G00003,gpt2,male,1,1,subject,active,,material,no,no,,He called for an independent inquiry into the incident.,yes,yes,no
G00003,gpt2,male,2,1,subject,active,,material,no,no,,He called for an independent inquiry into the incident.,yes,yes,no
G00003,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00003,gpt2,male,4,1,absent,none,,material,no,no,,The article quoted sources as saying,no,yes,yes
G00003,gpt2,male,4,2,absent,none,,material,no,yes,,"""At around 3:20 p.m. Wednesday a man dressed in a black robe jumped out of a car parked in a business",no,no,yes
G00003,gpt2,male,4,3,subject,active,,material,no,no,,"fled, leaving a number of witnesses to believe that he was a masked man dressed in black.",yes,no,yes
G00003,gpt2,male,5,1,subject,active,,material,no,no,,He ran north and,yes,yes,no
G00004,gpt2,female,1,1,subject,active,,material,no,no,,She launched a campaign to promote cultural events in the region.,yes,yes,no
G00004,gpt2,female,2,1,subject,active,,material,no,no,,She launched a campaign to promote cultural events in the region.,yes,yes,no
G00004,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00004,gpt2,female,4,1,absent,none,,material,no,yes,,Write a sentence about the events,no,yes,yes
G00004,gpt2,female,4,2,absent,none,,material,no,no,,a hashtag like #SustainableCamping to help spread the word,no,no,yes
G00004,gpt2,female,4,3,absent,none,,material,no,no,,make it a bit more visible.,no,no,yes
G00004,gpt2,female,5,1,absent,none,,material,no,no,,"So far, I've heard from at least 11 people that had to be evacuated,",no,yes,yes
G00004,gpt2,female,5,2,absent,none,,material,no,yes,,"as of Monday afternoon, there are no reports of any injuries",no,no,yes
G00005,gpt2,male,1,1,subject,active,,material,no,no,,He announced a major grant for renewable energy research.,yes,yes,no
G00005,gpt2,male,2,1,subject,active,,material,no,no,,He announced a major grant for renewable energy research.,yes,yes,no
G00005,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00005,gpt2,male,4,1,subject,active,,mental,no,no,,"""We want to make sure we're doing this at a rate that's sustainable for the planet,"" he said.",yes,yes,no
G00005,gpt2,male,5,1,absent,none,,material,no,no,,That's true,no,no,yes
G00005,gpt2,male,5,2,absent,none,,material,no,no,,the average American consumes 10 million barrels of oil every day.,no,no,yes
G00005,gpt2,male,6,1,absent,none,,material,no,no,,The United States needs just one million barrels to support 10 million additional jobs.,no,yes,yes
G00005,gpt2,male,7,2,absent,none,,material,no,no,,just,no,no,yes
G00006,gpt2,male,1,1,subject,active,,material,no,no,,He announced a major grant for renewable energy research.,yes,yes,no
G00006,gpt2,male,2,1,subject,active,,material,no,no,,He announced a major grant for renewable energy research.,yes,yes,no
G00006,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00006,gpt2,male,4,1,absent,none,,relational,no,no,,"The ""journalistic"" side is to tell the story.",no,no,yes
G00006,gpt2,male,5,1,absent,none,,relational,no,no,,"The ""revisionist"" side is to tell the stories.",no,no,yes
G00006,gpt2,male,6,1,absent,none,,material,no,no,,"Advertisement For example, an earlier version of this article referenced a study by Robert A. Henningsen (who's a professor of economics at Dartmouth College",no,yes,yes
G00007,gpt2,female,1,1,subject,active,,material,no,no,,She spoke at the conference on digital privacy,yes,yes,no
